ID,TITLE,BODY,CAT,CLASS
20151002164549AAMEIZg,"Why can't atheists simply say, ""Well, I guess not everyone believes in nothing like I do,"" and move along?",What say ye?,Society & Culture,Opiniones
20151003145659AAddspV,Will my ferret bite me?,"today i bought a 10 week old half eu ferret his name is alfie, he hasnt bit me nor gone to bite me, the man i got him off told me he was hand tame and he raised him up by hand, hes soft now and hes beautiful never wants to be in the cage, but im just scared he will bite me when he is older, will he??? hes soft now??? will he bite me??",Pets,Opiniones
20151005210706AA5bboD,What programming language is widely use today and probably in 10 years?,"I just got a really bomb windows pc, and I was interested in programming but didn't have time to do so. Now I'm in IT major and it will requires some coding knowledge. I want to teach myself now and somehow it will helped myself in the long run. :D tks",Computers & Internet,Opiniones
20151006084519AAzAg4x,What is the biggest advantage of going vegan?,"I need some convincing on this because it seems like an enormous inconvenience and trouble. Can you convince me that it is worthwhile to go vegan? I didn't know my question would stir up such controversy. The YA food and drink people are as argumentative and nasty as those in the politics and religion sections. Maybe if only people who support or see some advantage in vegan diets answered, the controversy would subside, but the anti-vegans obviously cannot resist the opportunity to put it down.",Food & Drink,Opiniones
20151006121448AAkgiKL,I haven't brushed my teeth in a very long time?,"Im 18 years old and I haven't brushed my teeth in a very long time. I wouldnt place my gum health on top of my list of priorities but I really need to begin taking care of my oral health as my mouth is begging to bleed on a very regular basis. I drink at least a litre of milk a day which I believe have kept my teeth at a resonable health but it has become increasingly serious as I believe they are starting to deteriorate. I have one metal filling which by the way doesnt work at all as the nerve is still exposed and was an epic fail by my not so professional dentist, so I will probably have to get that replaced and I believe I need two others where my gums seem to be bleeding. Any advice on how to take the right steps to improve my oral health besides 'brush your teeth every morning and night' which I plane on doing and also any advice on my ""filling"" situation would be greatly appreciated.",Health,Opiniones
20151006155626AAGU6cd,How much should I pay for car sharing?,"I don't drive and work approx 5 minutes away by car, I live in a small village and there are only two routes out of it. 1. A country lane with no lighting or pedestrian path (takes over an hour to walk) 2. Main road with limited street lighting and is a much longer route I'm a young female and so walking in the dark in winter scares me. I found a couple who live in my village who responded to my car share ad. The car journey would literally only be 5-10 minutes in the morning, and again at night. They wouldn't be going too out of their way. How much should I pay them? The lower the better for me as my wage isn't very high but they'd be doing me a massive favour so what would you suggest? Thanks!",Cars & Transportation,Opiniones
20151006161037AAe0g22,House share: How do I stop people using my cupboard?,"In a few weeks I'll be sharing a house with four friends down in London, so obviously we'll be sharing a kitchen. We're all going to have a cupboard, but for days at a time I'll be traveling up to Manchester so my cupboard will be empty, and probably quite inviting. So how do I stop people using my cupboard? What could I put in there to mark my territory? I don't really want to put a lock on it because I think it's a bit extreme for what will essentially be an empty cupboard. Thanks in advance.",Education & Reference,Opiniones
20151006191614AAXnhmz,Is there any way to point out how someone could have avoided being raped without blaming the victim?,"Are we blaming victims of car theft that they are less likely have their cars stolen if they lock the doors? Is it reasonable for car insurance companies to charge people more if they don't lock their doors? Is THAT blaming the victim? This is not saying that any rape victim deserved to be raped, but the reality is that we know certain things: Rapes tend to be crimes of opportunity and rapists will preferentially select one victim type over another. Is telling someone who fears they could be raped of the myriad of things that would make it less probable really victim blaming?",Social Science,Opiniones
20151007014622AA9mq4R,Why wouldn't we stop climate change?,I wanna know cuz people just yappjng about climate change talking how concern they are but why are they not taking action??????,Environment,Opiniones
20151007041740AAhBd6i,Opinions on David Cameron?,"On bbc news he said ""I'd rather drop my cold sausage rolls than drop uni fees""",News & Events,Opiniones
20151007072421AAPCjjd,I think car thieves were inspecting my mom's car?,"I was in the car with my mom, and on the way home from something, she decided to stop by the dry cleaners to pick up my dad's suit. She left me in the car and ran in, so I sat there. Not that long after, I started hearing voices outside. I turned around and saw two men standing right behind my car! One of the men was Black and huge and buff. He looked about in his late twenties, and let me note that I only got the quickest glimpse. The other man was much older, like a senior. And I think he was Asian. The Black man was looking directly into my car, and the Asian was looking into the car next to me. ""There's nothing here. I think I'll try the middle,"" the Black guy said. I turned back around in my seat, breathing hard. The two men scared the crap out of me and they disappeared real quick. My mom came back soon after and I told her. On the way out, I didn't see either of them still in the parking lot. Also, this happened a couple weeks ago. Do you think they were car thieves? And, what do I do if I see something like this again? Thank you!",Cars & Transportation,Opiniones
20151007101244AAjQHJI,"I want to kill myself, but I'm scared?","Hello, I am an 18 year old female high school student. Two months ago I have found out that someone created a fake website about me and used all of my pictures to make me look bad. I have been thinking of killing myself a lot lately. The problem is that I'm scared. I have a two little sisters and my mom is a single mom. I love them to death and I would never want to hurt them. But I just want to die, I cannot take the pain that I am feeling inside. People have been bullying me and I have had to trade schools 3 times. I just want to give up. What am I supposed to do?",Health,Opiniones
20151007132503AASi3SY,How do you win at the board game Monopoly?,"I've been playing Monopoly for years (I'm 30 years old) and usually I play with 2 or more people. All the years that I've been playing the game, we play until every property is bought (to avoid hours and hours of playing every time you land on someone's property to collect money) and after that, we see who has the most money. There has been times where one of us has gone bankrupt and they are out of the game. We usually have a ""house rule"" For example, if you land on ""Free Parking"" you win money like $100 or maybe $300. I wanna know if I've been playing the game correctly and if you have any suggestions on how I should be playing the game?",Games & Recreation,Opiniones
20151007142945AA7o6Zg,What if I win the lottery?,I am 20 years old and I have always thought about a scenario in which case I won the lottery a decent amount after taxes on a lump sum payment say 25 million. I always think about how I would need an accountant and a financial adviser and a lawyer and all of that good stuff but the one thing that always troubles me is that your enemy's and not so close family members become your best friends in a situation like this. I am talking about people who I see once a year on a Christmas dinner. How would you go about handling this type of situation would you give money to these distant relatives? I mean they give me like 20 dollars for my birthday and stuff but once again I see them once or twice a year how much would be a reasonable amount? NO i did not win a lottery this is a what if situation. I feel like if you didn't give anyone anything you would make a lot of silent enemy's in your family potentially dangerous ones that might intend to inflict harm. Thoughts?,Games & Recreation,Opiniones
20151007180235AA1FYoG,Baby keeps crying no matter how much I feed him & he won't sleep?,"My son is 5 months old. He keeps crying no matter how much I feed him. He is strictly breastfed with expressed breastmilk (pumped milk). I am trying to keep up with his demand & feel like I live attached to this pump. He is wanting to eat every hour, and I have already increased his portions to 4 ounces or more each feeding. I'm trying my best to get over 40 ounces a day like he's wanting, but it seems like even that isn't satisfying him. He doesn't take naps at all during the day and he won't sleep at night. If he does so happen to close his eyes, that's the extent of it. He closes them and then he's awake again, crying. I was thinking teething or growth spurt, but I wanted to be sure. I've read that I'm feeding him double what he should be eating, but I'm trying my best to do what i can for him, and to meet his feeding demands to soothe him. We both need sleep! Am I doing the right thing? What else can I do for him?",Pregnancy & Parenting,Opiniones
20151007182233AABffjY,"Full disclosure... I don't believe in global warming... so my question is, when Ted Cruz states that satellite measurements indicate no...?","... increase in temperatures over that last 18 + years, is he lying?",Environment,Opiniones
20151007200520AATL6TU,How to make oatmeal more filling?,"I'm a 17 year-old male, and during the morning I cook 1/2 a cup of old fashioned oats in boiling water; I add 2-3 egg whites as well as 1/2 cup blueberries as well as some cinnamon and nutmeg. I eat around 7, but I'm already hungry again around 9:30 to 10. I don't want to add too many calories to the oatmeal, but does anybody have any suggestions?",Food & Drink,Opiniones
20151008022317AAMiBho,"The Daily Mail is demonized in UK, so how come it is the 2nd most popular paper, who demonizes it and are its readers quiet about it?","Don't be too tempted to give your opinion on that paper, before answering the question",News & Events,Opiniones
20151008041023AAWenqT,Am I drinking too much coke zero?,"Recently, every time I eat dinner I have a can of coke zero. Is this bad? Thanks.",Food & Drink,Opiniones
20151008042259AAxQZLs,Is it wrong to shower with my clothes on?,One of my best friends shower while wearing clothes and she recommended it to me. However I am hesitant should I do it?,Beauty & Style,Opiniones
20151008044431AAdJWSm,Meryl (the Peril) Streep is bemoaning her sorry lot in life as a woman after appearing as a Suffragette in a film?,"And to think that Angelina Jolie was on a miserly $20 Million a picture, it really makes you want to weep",News & Events,Opiniones
20151008053113AAazLqz,Do men wear nice clothes for the most part?,"I'm curious. My parents just asked me what I wanted for Christmas and the first thing that came off top of my head was a Pokemon/Kirby shirt, and they told me that I should get more clothes that I should wear to work, but I already told them that I have plenty of those clothes in my closet. I'm convinced that they want me to wear clothes like that even outside of a job. However, I don't like wearing clothes like that. Should I be wearing clothes like that? I'm an 18 M by the way.",Beauty & Style,Opiniones
20151008061412AAgxz7k,"As proposed actions to reduce global warming have no impact according to science, will the science be changed to make the agenda plausible?","Currently they are calling for close to a 90 percent cut in emissions by 2050, while China, India, and the rest of the developing world are increasing emissions rapidly, far more than the West can cut, making even a 10 percent cut unlikely. To account for this failure, will they change the science to say that global warming happens in response to an increase in CO2 levels not the level itself, thus allowing for a freeze in emissions at current levels, where the West will cut while the developing world can continue to increase? There is at least one scientific paper that has suggested this global warming related to increasing CO2 levels and no global warming if the CO2 level stays flat, but it so far has been rejected by climate scientists.",Environment,Opiniones
20151008085225AAxw0hF,UK Can someone please explain to me why certain journalists are making such a big deal about a Muslim winning GB Bake Off?,"Firstly the Sun has described the fact that a Muslim woman has baked a lemon drizzle cake to win a televised cake baking contest as ""ideological warfare"" (despite the fact they admit she deserved to win). http://www.huffingtonpost.co.uk/2015/10/... And The Mail said that the runner up was ""booted off"" because she was too Middle Class and the BBC wanted to be ""PC about it."" http://www.huffingtonpost.co.uk/2015/10/... Seriously, the winner made some good cakes and won a competition fair and square, why are some so obsessed about reading more into it? Firstly, who moved this question to the YA category, just grow up. And secondly why has David blocked me because I refused to listen to his bullying in telling me who I should and should not block and then answered my question with a pile of racist clap trap?? Pathetic.",News & Events,Opiniones
20151008092536AA1nFKw,Best lens for surf photography?,"I've asked before, but I forgot to add a lot of detail. I've been looking at the Tamron 70-300mm f/4, but I feel like it's *too cheap*. Any other lenses around that price range, up to 100$ more? BTW, I shoot Nikon D3200.",Consumer Electronics,Opiniones
20151008100234AA9T6mN,"Pre-approved on a mortgage. Paperwork isn't until January 2016. Can I take out a $2,500 loan prior for a personal amenity?","Just got pre-approved on a mortgage and won't be completing the paperwork until January as the house won't be built until then. Have my down payment and legal fees paid. I want to buy something ""nice"" for my girlfriend for $2,500. It would be an interest-free loan. Will this affect me negatively in any way, shape, or form?",Business & Finance,Opiniones
20151008110551AAfLHfM,"How to handle an informal ""coffee"" interview?","I ended up randomly talking to a guy outside of my current office before starting work. After conversating with him for over 10 minutes, I found out that he was a Sr. Managing County Attorney for a major crimes unit of my city. Being that I am almost finished with my paralegal degree, he asked to get my contact information. Within 30 minutes, I had a meeting request in my email from his Senior Paralegal asking to meet up for coffee to go over my goals and a possible paralegal role. Since this is a county position and he would not be able to just hire me, what do you think the intentions are? How should I treat this meeting? lets just say this would be a dream opportunity for me, so I need all the advice I can get.",Business & Finance,Opiniones
20151008112959AAQtztC,Is it possible to have a friend in the dream world?,"*I just want you to note that this may sound REALLY stupid.... but give it a shot. Last night I dreamed about having a really cool friend (whom I have never met in real life). This ""friend"" was really nice to me, and was always by my side (we were even playing games at one point). It was a very comfortable feeling to be honest with you. It felt really good having a companion by my side for once. I then woke up in the middle of the night and realized that it was just a dream. I was a little upset because my ""friend"" wasn't even real. I fell asleep about 20 minutes later. While I was sleeping, I had another dream and lo and behold, my ""friend"" was there again! I mean, what are the odds? It was an incredible feeling of joy! We were having fun again, and like I said before, it was a comfortable feeling. I once again woke up, but it was morning (once I see light, I can't go back to sleep). Anyhow, what do you guys think? Do you think it's possible to have a recurring friend in the dream world? I don't have any ""real"" friends in real life, so I thought this was a really cool experience. Thanks for reading. Is it possible to have a recurring friend in the dream world?",Social Science,Opiniones
20151008151146AAw3AAN,Is this a guaranteed way to offer a cop a bribe without being arrested for it?,"This plan only works if I have 3 friends in my vehicle as passengers: Say I get pulled over for speeding, and I offer the cop a bribe to not write the ticket. Now, an honest cop might arrest me for that, right? Not if the phrasing is such that I can later pretend I wasn't offering a bribe at all. What I say to the cop is: ""Well I know you think I was speeding, but my 3 friends disagree. I call these 3 friends Franklin, Grant and Jackson."" A dishonest cop will catch my drift and take the bribe. An honest cop might start to arrest me then I say,: ""Wait, how was I offering a.......ooooooh I get it! You thought I was using wordplay to refer to denominations of money! No officer I was referring to my three friends here. This is Franklin, this is Grant, and this is Jackson. Their my witnesses, and as I said, they disagree with your assertion that I was speeding"" Could that work?",Politics & Government,Opiniones
20151008170911AA2FUEU,How can i mount these speakers on the wall without drilling a hole?,I have the Bose Acoustimass double cube speakers (Picture included) and i want to mount them on the wall without drilling a hole. Is there any way to do that?,Consumer Electronics,Opiniones
20151008201641AATGkEY,Math is designed to be hard for women?,I had to take my compulsory math module - I realized something important - math is designed to be hard for women The patriarchy does that to ensure that women fail in math - they then emphasize how important math is so that they can have an excuse not to pay women as much Why is it the XY axis - because male sex chromosomes are XY - why can't it be the XX axis Why is a graph call a curve? It's triggering to women with no curves and it implicitly sexually objectifies women,Entertainment & Music,Opiniones
20151008202036AASUZmW,"Are there any animals that are larger than say, a dog, that you're supposed to run from if fearing attack?",Unlike ie bears where you're supposed to face the bear. As the question states no small animals that you can clearly outrun by a lot.,Environment,Opiniones
20151008213636AAxsgfs,I keep seeing people and nobody else sees them?,I saw a man standing in my doorway when I was little and I told my parents but they thought I was dreaming. I m almost 18 now and I still remember it clear as day. I keep seeing a man in a red shirt in my house now. He s tall and I saw him standing on the stairs the other night and my mom saw it too. I never saw his face I just saw the shirt out of the corner of my eye. My mom saw it again tonight. I also keep seeing people walking down the road or standing in the road.The other night I saw a man walking down the road but my boyfriend didn t. I always hear things too in my house like cabinets opening and closing or someone walking down the hall or through my room. I hear voices and me and my mom both heard a woman s voice one night and I thought it was my mom talking but it wasn t and it was creepy. The voice was kinda muffled and you could barely understand it. I ve heard a little kid say my name and I ve heard a little kids laugh when I was home alone. Also things in my home keep getting moved I ve had dreams of a man in my house but he was a soldier and he messes with the light switch in the hallway and I tell him that it s okay and he can stop messing with them and in the morning the light is off when the night before it was on. I ve seen a man in my grandmas house and I ve heard voices too. I don t get it. Am I going crazy or am I really seeing things? im not on any medicines or drugs so that can t be a cause of it if you re wondering.,Science & Mathematics,Opiniones
20151008213650AA5aOW7,Why do they keep pushing/putting over The Rock (movie-wise)?,"His acting skills are jobber-like, why don't they bury him instead?",Sports,Opiniones
20151008225220AA1ubzZ,Opinions needed: what does this room strike you as? Also: how to make my room look more grown up?,"so i turned 18 in august and wasnt planning on still living with my family but i am unfortunately for now atleast. so i cleaned up my room and it looks hella different but can i have opinions on what the room in the pic strikes you as? like does it look like a childs room, a teens room, an adults room? i dont want my room to look childish or like a teen room at all, i dont wanna come off as either too young or too girly. im having a guy over tomorrow and hes 20something i think like 26 or something lol and i dont want him to be scared off by a childish or teenish room if that makes sense lol, how to make my room look more grown up? but not TOO grown up i dont wanna come off as old or spiritual n **** lmao. I need balance. Thanks :) also, if you think it's perfect as it is, let me know that too!",Home & Garden,Opiniones
20151009032907AABOYDI,Can I get a puppy if I work full time?,So I want to get a miniture dachshund puppy but I work 40 hours a week doing either 6am-2pm shifts or 2pm-10pm shifts. My partner works over 40 hours doing 8am-5:30pm daily. We both get 2 days off during the week and we don t really go out that much. I was hoping to get the puppy at 8 weeks old so he/She will be very young. I also live in a flat on the 4th floor. Is it possible to have a dog and be able to work at the same time?,Pets,Opiniones
20151009060755AA1ONyQ,Why does my substitute teacher stare at my breasts.?,I am in the 8th grade and my substitute teacher has an obsession with staring at my breasts whil she's teaching her class. And she's a girl!!!!! Should I talk to the principal of my parents???,Education & Reference,Opiniones
20151009084612AA24Vkk,Anxiety attack?,"I'm shaking , my stomach feels like it's doing flip flops or something , my hearts racing , it hurts to breathe I feel like puking and I'm crying and I don't know why",Health,Opiniones
20151010025636AAJnhIE,Is it alright to invoice for additional labor on a job that had a purchase order?,"I did an illustration job as an independent contractor. I produced an estimate for the client which included the price of the job plus a rush charge. The client gave me a work order, with the specifications of the work and the date that the job was due. I completed the job and delivered the work, in full conformity with the specifications of the purchase order and on the agreed upon due date. The client asked for specific revisions which required that I start the job from scratch, with I also completed and delivered. My question is, should my invoice include an additional labor fee to cover the additional work (I turned down another job in order to make the revisions), or should I take the hit in consideration of their not being fully satisfied with the initial piece? Thank you,",Business & Finance,Opiniones
20151010051750AARJw6w,"Because of 'demand' if Britain did leave the EU, wont be just end up with more non-EU immigrants instead?","Its like the old drug legislation argument (obviously not old to this medieval government) in that regulating drugs has just created a black market that has become even more powerful than the regulators, funding terrorism and all sorts. There will always exist a demand for large scale immigration in any country that wishes to grow economically, either they will get that by using illegals or paying off politicians to campaign for it legally but they will get it. The same way anyone who wants to get their hands on some party drugs will, but what will happen instead is we wont benefit from the taxes this would generate.",News & Events,Opiniones
20151010191340AAO9yd5,What should i do? i'm bored?,"I am bored and i have nothing to do, it is night so i can't go outside. My grandma is visiting so i cannot go in my room and watch TV because she is going to sleep in there. I can't watch any other TV because my dad is watching football.. What should i do, i feel like i am going to die of boredom pls help. Thanks :)",Games & Recreation,Opiniones
20151011115452AAlKZgV,10 points!!! Questions about Italians and cheese.?,Is cheese their staple food? Why does almost every food they make is cheese-based or bread-based? Why aren't italians chubby even if they cheese and other carbs every day? I love Italian culture and food!! I'm not ignorant or anything but how do they manage their weight?,Food & Drink,Opiniones
20151011233543AAeKm45,Where can i find or get a bassoon?,Hey!! I m 15 yr old and play the Bass Clar. But i m really wanting to play the bassoon and the school doesn t have one so i m looking for one for a good and reasonable price if there is such a thing...Any Ideas where??,Entertainment & Music,Opiniones
20151012120148AAhFa7n,Should I Report Someone Living In London Illegally?,I know of someone currently living in London illegally. Should I report them or stay out of it?,Travel,Opiniones
20151012123215AANevJ6,Ethernet keeps randomly disconnecting?,So I just set up ethernet to my computer the other day and I've noticed that for no reason my ethernet just keeps randomly disconnecting. (I'm using a Realtek PCIe GBE Family Controller). Help?,Computers & Internet,Opiniones
20151012144044AALMjuD,Dream of a harem and bald and pale children who curse?,"I've already been asked this question a few weeks ago but I did not get a serious answer, I hope that someone will now give a serious answer... a few months ago I had an extremely strange dream , I was in a harem , the harem was full of children , the children were pale and evil , they insulted me , cursed , I guess it was a dream of hell , literally hell, please some advice",Social Science,Opiniones
20151012184007AAJLUce,Examples of misleading science articles in the media?,"Can you think of any articles with a scientific topic that wasn't properly represented in the media (facebook, newyorktimes, yahoo, etc)? I have to do a paper for biology class about this. If you can't think of a specific article, then what are some common scientific topics that are misrepresented. All I can think of are GMOs and vaccines.",News & Events,Opiniones
20151013004216AAZmJby,"If people are naturally selfish, why do they get into relationships?","Is it because it benefits the ego in some way? Or because its mutually beneficial? I'm actually talking about any relationship, romantic or platonic.",Arts & Humanities,Opiniones
20151013030249AAtjzyV,How to be smart?,"I wanna be smart,i want to improve my vocabulary also i want to know what makes you smart?",Education & Reference,Opiniones
20151013053757AA6tXky,"Why is Obama reportedly furious about this picture with him admiring Putin, and what will he do now that he IS so furious?","Now that he's furious, had Putin and the bad guys of the world better watch out?",Social Science,Opiniones
20151013102121AAogNyn,Which programming language is most suitable for building System Softwares and Why?,"If we think of the computer system as a layered model, the system software is the interface between the hardware and user applications. Examples : OS, Bios,device drivers,assemblers etc.",Computers & Internet,Opiniones
20151013133358AAJ6kyx,Ps4 or xbox one?,Getting new system next month but its so hard to decide so ama just go with the people that have them already,Games & Recreation,Opiniones
20151013134238AASJRv7,Are CONS still supporting Bristol Palin's sexual abstinence campaign?,"I guess she showed off her latest ""baby bump"" photo. http://news.yahoo.com/bristol-palin-reve... Oh, and do you want YOUR teenager listening to her?",Entertainment & Music,Opiniones
20151013141358AAr8YQF,Classmate messed up in peer grading?,"One of my teachers always has us peer grade because he prefers having more time to himself (in his own words). This girl in my class who is very rude to everyone not in her ""mock everyone and everything that isn't a teenage girl obsession"" clique graded my paper, and because she has something against me, gave me many points off on things that I got right. And she's not the only one in my class like that. How can I convince my teacher that I'm really not changing anything on my assignment in class and that people are marking me off because they feel like it?",Education & Reference,Opiniones
20151013144325AAUh1kb,What would you name this family~?,"Surname: Luiza, Erengale, Narin, Janius, Treyson Father First- Adam, Theodore, Collin, Dean, Eric Middle - Peter, William, Lincon, Harry, Martin Mother First- Annie, Camilla, Kara, Alicia, Kimberly Middle- Lauren, Belle, Emily, Jessica, Daisy #1 Boy First- Blaise, Dakota, Colton, Hunter, Ellis Middle- Sebastian, Benjamin, Lucas, Christopher, Bailey #2 Boy First- Ashton, Nathan, Liam, Zachary, Blake Middle- Thomas, Lewis, Declan, Jackson, Oliver #4 Girl First- Melody, Alexis, Brooklyn, Hazel, Lucy Middle - Amberly, Bellona, Lillian, Maisie, Evelyn #5 Girl First- Hope, Eden, Avery, Sophia, Flora Middle- Imogen, Athena, Kiera, Fiona, Charlotte",Pregnancy & Parenting,Opiniones
20130814170307AAlh2DT,What nightclubs does Michelle Keegan go to in Manchester?,What nightclubs and bars does Michelle Keegan (Tina Mcintyre from Coronation Street) go to in Manchester?,Dining Out,No respondibles
20131222205333AA9hsGB,What does VN stand for on a work schedule?,I work at a fast food restaurant and my manager put this on the schedule under her name i want to know what it stands for please.,Dining Out,No respondibles
20140212162552AAEcUyf,What dies it mean to dream of a dead person that knows in the dream they are dying?,It is always soneone close. Usually only One dream like that and it always varies in nature for example. When my aunt died I dreamed she rose up from her coffin and was walking around outside the funeral home talking to ppl knowing she had to die Another was my dad wanting breakfast made and knowing also of pending death and tellin me my brother never said he loved him there also is never a time frame as to when it happens could be right away or months or a year,Dining Out,No respondibles
20140415163554AAOqH7T,What do people from Cork call themselves?,"I was just wondering do they call themselves ""corkers"", ""corkonites"", ""corkians"", ""corkish"", or something else. Just for reference I am talking about county cork in Ireland .",Travel,No respondibles
20140704020730AABfpnt,Where is the best place to smoke up weed in Seattle area?,"I'm visiting Seattle for a few days and please recommend us a place, a shop or a bar where we can legally smoke weed. Which place is really nice?",Dining Out,No respondibles
20150109161615AAiUBYD,Cheap hotel in Brighton under 17!!?,"Right, so I don't want answers that give me stick about this but, it's almost time for my 16th birthday! And my boyfriend of 2 years and I have got to the point in our relationship where we want to engage in sexual intercorse. DONT WORRY WE WILL USE ALL NESSASSARY PROTECTION!! But it will be our prom in June and I would quite like to do it on that night because it would be so special! So I need a motel/hotel that would let 16 year old book and pay with cash, IN BRIGHTON! It would be really helpful! Thanks!! Ps I'm heavenly dyslexic so please mind my spelling and grammar.",Travel,No respondibles
20150903092820AAflf66,There's a jellyfish floating around my room!?,Not even kidding!!! What should I do?,Home & Garden,No respondibles
20150912092648AAoi3Qp,Frequently I getting Jesus dreams...?,I see Jesus being crucified. I see his holy blood coming out. This means judgment day is near?,Social Science,No respondibles
20150920030908AAnBEb8,"I'm afraid I'm becoming obsessed with my student, I can't help myself any longer?","I'm a history teacher, 39 years old and I've become infatuated with one of my students. She's 18 and she's incredibly beautiful. She wears really sexy clothes and I find myself struggling to keep my eyes off her in class. I ask her to stay behind sometimes to go over essays with her, but she's an A grade student and I don't really have much to say to her about work, which means I don't get to spend a lot of time alone with her when that's all I want to do. I decided to mark her recent essay as a C when it was A+ quality but this let me spend an hour with her after class today and we spoke about quite a bit, I want to spend more time with her but I can't keep falsely grading her. I'm so attracted to her its ridiculous, I'm trying to hold myself back from putting a hand on her thighs or her lower back but it's so hard. My entire body heats up whenever I see her. She even smells incredible and I don't know how to hold myself back from making a move on her, but she doesn't seem that interested apart from the fact that she was very enthusiastic about staying behind last night when I graded her a C, she also engaged in the small talk I started. I can't talk to anyone about this and I need advice on what to do.",Family & Relationships,No respondibles
20150920191805AArkNF3,Politics: how many of you are voting for Donald Dump?,#Dump2016,Politics & Government,No respondibles
20150921060302AA2k9Tq,Has suspected terrorist Joshua Goldberg ever been to Israel?,"Goldberg, a 20-year-old Florida man living with his parents, was arrested last week for plotting online to bomb a 9/11 memorial in Kansas City. Goldberg became very adept at creating various online personae, setting them up against each other, and getting people to take sides. He set Jews and Muslims against each other. http://dailycaller.com/2015/09/14/joshua-goldberg-worst-troll-ever/",Travel,No respondibles
20150922133503AA6Qizq,Why do British people show no animosity towards Chinese immigrants as they do towards other migrants?,Please don't say the takeaways.,News & Events,No respondibles
20150926095047AAaZ8uq,DID I WIN THE YAHOO LOTTO OR IS THIS ANOTHER SCAM?,YAHOO LOTTO WINNER BRADYTIMOTHY426@YAHOO.COM,Games & Recreation,No respondibles
20150926143804AAR9Ex3,How to connect copper pipes when one of the ends is level with concrete? The concrete one used to go through the concrete it was cut flat.?,Is there a way to put one pipe into the other? The concrete one is 1/2 inch?,Home & Garden,No respondibles
20150927004923AAiS4G0,What does it mean if your thoughts always end up in circular reasoning?,e.g. impossible <=> psychotic <=> evil <=> soulless <=? impossible,Arts & Humanities,No respondibles
20150929062027AAdtWOS,Where are we from?,Where do we originate from?,Arts & Humanities,No respondibles
20150930152327AAhyqAC,"Nobody really knows. Though it has been speculated more than enough times, that the first humans orginated from the continent of ?","of whats known today as Africa. EAST AFrica to be more precise unless historicans wanna correct me. This is going by the most aged fossil fuels of human skulls, bones found to date. And the oldest ones were estimated to be over 150,000 years old and were found in East Africa. My question to you all then, is this: Was mass migration possible back then despite no evidence readily available to us that neandertals were capable of it ? could they have been ?",Social Science,No respondibles
20151001183855AAvQ9oH,"Where was Jesus and his miracles when the firing came out at UMPQUA community college at oregon, USA? Won't his miracles work out now?","10 slain in shooting at Umpqua Community College in Roseburg, Oregon",Society & Culture,No respondibles
20151001225848AAdwfB1,What is the chance of a school shooting?,"I go to school in the northwest, I'm really scared because of the oregon shooting...",News & Events,No respondibles
20151006134353AAUfIKV,Anyone know of Disneyland discount tickets?,I m planning on taking my children to Disneyland for their birthday in a couple of weeks i live in a different state & I m looking for Disneyland tickets for a one day pass does anyone know of any place I can purchase them for a cheaper price?,Games & Recreation,No respondibles
20131022231415AAUwvUw,Things only Canada has?,"I need to know, aside from free health care, what Canadians have prior to the U.S? (don't get offended I'm just kidding.) But I need to know what ONLY Canadians would have, or at least, things Canada has but that U.S.A. doesn't, by things I mean food things, (junk food, snacks, drinks,etc.. ) even little objects would be greatly appreciated. Anything small sized, mostly edible would be great, thank you.",Local Businesses,Complejas
20141026134129AAEwymA,Were the Mongols and Turks linked somehow?,"Just curious. I know that mongolio at the time of Chinggis khan, were a mixture of Turks and mongolions. Are most Turks ancestry the mongolions?",Travel,Complejas
20150823030508AADPkH3,Will Carbon Dioxide melt ice?,"We have one contributor to this site, who makes that bold statement. https://answers.yahoo.com/question/index... Is this voodoo science or real science? Last Year: That statement was made directly. Also, that link is a Y!A link. The Y!A staff may be corrupt and in the tank for global warming, but I don't think Yahoo would last long if viruses were imbedded in their Q & As. If that happened, I am sure Marissa would chop a few heads off. But here is a direct copy and paste from that question by an answerer, Any carbon dioxide will melt ice. There is nothing magic about man made carbon dioxide, and you would know that if you actually learned some science, instead of quoting you hero, Goebbels. If anything, carbon dioxide outgassed from the oceans would be a stronger greenhouse gas than the carbon dioxide from fossil fuels. It is richer in oxygen-18, meaning that more carbon dioxide molecules have one atom of oxygen-16 and one atom of oxygen-18. Such a molecule is not perfectly symetrical and will absorb photons which cause symmetric stretching. (end of quote.)",Environment,Complejas
20150911101127AAn5U1z,How do i start investing in stocks ?,"i want to start investing in stocks, but i have no idea how to. i heard its good money, but i don't understand where i need to go to start trading stocks, and how many partner is needed to invest in stock and which account i have to open for this. also could you explain me to what a mutual fund is and the basics of investing in stocks ? thanks",Business & Finance,Complejas
20150917044735AAD0USO,Is it true that the world has never been as hot as now (Climate Change)?,Opening this up for all,Environment,Complejas
20130311113135AAls4Ky,What does twin occupancy mean in a hotel?,Room Type: Family Room Rate Type: Flexible Rate Occupancy: Twin Adults: 3 Does that mean it has 2 single beds and a sofa or a double bed and a sofa? This is for travelodge btw,Local Businesses,Archivadas y Web
20130419135724AAd1URe,How does a bulletproof vest work?,Anyone have information on how a bullet proof vest actually stops a bullet?,Local Businesses,Archivadas y Web
