ID,TITLE,BODY,CAT,CLASS
20150927163611AA2bbwS,OMG I LOST MY WALLET!?,I DONT KNOW WHAT TO DO MY BIRTHDAY MONEY WAS IN THEIR! I MUST HAVE LOST IT AT THE STRAWBERRY FESTIBLE BUT IF I DID WHO WOULD HAVE FOUND IT? I DIDN'T HAVE NOTHIN IN IT BUT MY MONEY I DON'T HAVE A DRIVERS LISENSE OR NOTHING AN NOW THE FESTIBLE IS OVAR AN EVERY ONE LEFT! OMG I AM SICK AN GONNA THROW UP I...,Cars & Transportation,Otros
20150927164852AAJQy3L,Windows XP to Windows 7?,"Hi, I bought windows 7 for my laptop and it came with a key code, I was wondering if I could use the disc to upgrade my windows XP to windows 7 using the same disc and key code. (: Thank you!",Computers & Internet,Particulares
20150928032916AAYquOl,Name a job that requires wearing a suit?,"An undertaker, lol.",Environment,No respondibles
20150928094516AAcHJHN,What do i write in the underlines here:?,So im doing a contest and it says this: READ AND AGREED to this _____ day of _____. 2015. What do I write in the underlines?,Education & Reference,Particulares
20150928104107AAJEG4K,Help with identifying grass species!?,"I'm trying to identify a species of grass for my Biology coursework, and I've had a look online but I'm having trouble identifying what exactly it is (all grass look the same to me). I've attached a picture, fyi this in England so I'm assuming this species is native to the UK. Thanks!",Home & Garden,Otros
20150928131131AArO1cN,"Different ""dialects"" of Chinese?","My roommate is from Shanghai and while we were walking together we walked passed another group of Chinese people and she got all excited because they were speaking ""Shanghai-nese"" or so she called it. I then asked what she meant and she said when Chinese people from different cities talk to each other, they speak a different form of Chinese because they wouldn't understand each other otherwise; each city has its own dialect. Is it true that each city has its own dialect? Not that I'm doubting my roommate, it's just the first time I'm hearing of this. I actually think that's quite interesting @once the way my roommate put it was like Chinese people wouldn't understand a dialect of Chinese from another city in China so they have to speak another ""form"" of it.",Society & Culture,Web
20150928142234AA448rh,WHERE CAN I GET A CHEAP IO HAWK?,I've wanted one for so long but when i seen the actual price my jaw dropped where can i get a cheap IO HAWK really cheap. give me a link or a website for best answer thank you :),Consumer Electronics,Particulares
20150928142804AAAK8qH,Answering in the fish category?,"So as I've been reading through questions, ivd noticed people come across really negatively towards people that do something wrong. Why? Yes, I know its cruel for a goldfish to be in anything less than 30 gallons, or a betta, 5. But is it really necessary to get nasty with people? It is ADVERTISED for them to live in that way, so of course people will think that's how it works. And of course there are the pet store workers that give out false names. Of course people will have no clue what they're doing. Why so mean about telling people what is right?",Pets,Otros
20150928154758AA3pPeT,HELP MY PET ROCK STOPPED BREATHING?,help. my pet rock isn't responding. he won't talk or anything. i checked his pulse and its not there. WHAT SHOULD I DO!!!! i care about him,Games & Recreation,Otros
20150928191031AA4rjJJ,Who would date me?,I'm just wondeing Wondering* JOKE GUYS. JUST A JOKE. HAHA,Beauty & Style,Opiniones
20150928204933AA0nRt8,How do English speakers pronounce 'obvious'?,"I am a Japanese man and have difficulty pronouncing 'obvious'. I wonder how English speakers quickly pronounce 'bv' as in obvious. Do they skip either b or v? Or, do b and v make another sound just like t and h make the TH sound?",Society & Culture,Web
20150928210514AA3CRgA,How much environmental disruption does there have to be for global warming deniers to admit they are wrong?,"http://news.yahoo.com/next-threat-antarc... ""Antarctica’s shallow continental shelf is home to brightly colored brittle stars, purple urchins, and many other weird and wonderful creatures. Now, for the first time in around 30 million years, the fragile ecosystem may also be home to some destructive predators: king crabs. They’re rising from the region’s deeper waters, and it’s thanks to climate change. Because of the ice, the shelf’s shallow waters have typically been a few degrees colder than deep waters off Antarctica, which has kept the crabs from invading. But over the past 50 years, Antarctica’s water temperatures have increased 1.5 degrees Celsius—more than twice the global average—leaving space for king crabs to move up the water column."" How much damage does global warming have to do before we address the problem?",Environment,No respondibles
20150928215301AABHHTH,Gift from Kyoto(Japan)?,I am going to Kyoto for a short tour. I have a friend. She is 26 years old. I want buy a gift for her from Japan. Can you kindly suggest me one please. Thanks in advance. I have 5500-6000 (INR) budget,Travel,Otros
20150928232758AAdfzae,Is it difficult to file down the firing mechanism on a revolver to create a hair trigger?,How about on a semi auto? I know kook used to do it on revolvers.,Sports,Complejas
20150929031149AAoPZGp,Can soldiers refuse to go to war?,If Australia decided to go to war could someone employed by the army/navy/air force decline to go? for example if they felt the war was morally wrong?,Politics & Government,Archivadas y Web
20150929035130AAyBkve,"Magic the Gathering, blue/white standard deck. Looking to add a planeswalker.?","So I've got a bit of a flying and prowess theme going on. With Battle For Zendikar coming out (officially) this weekend and the removal of the Thero's block from standard format at that time, I'm looking at the Khan's block & Origins sets for good cards.....especially as Battle For Zendikar will undoubtedly be overpriced for a while. Anyway I've narrowed my choices down to either Narset or Kytheon/Gideon. Given a flying and prowess theme which would likely work best with my deck? I don't really have any strong, noteworthy cards in the deck right now. Other card recommendations welcome.",Games & Recreation,Otros
20150929054004AA3VaFB,What happened To Corey Kluber?,Last season he was the Cy Young winner going 18-9. This year a very poor 8-16. Why the huge dropoff? BQ Who had a more disappointing season- Kluber or Verlander?,Sports,Archivadas y Web
20150929060334AAwWbvx,Why hasn't man reached the moon again?,"Ever since Armstrong landed on the surface of the moon, there was no attempt afterwards. If man could reach the moon in the 60's they could reach today . your thoughts",Science & Mathematics,Web
20150929062027AAdtWOS,Where are we from?,Where do we originate from?,Arts & Humanities,No respondibles
20150929074113AAEsGwp,"Why do so many horse riders/trainers stay in the middle ages with their bits, spurs and training techniques?","Why do people still use bits, spurs etc? I hear some say that its kinder because beginner riders could not gently use a bit less bridle. I've seen the opposite and think it simply shows bad teaching. How are bridles with bits and spurs any different to lazy dog trainers using choke collars and' beating dogs into submission'? When I first learnt to ride I had no stirrups or bridle for a lot of the time so that I learned to use my body and voice instead or kicking and pulling, I see so many teaching children to pull on reins to stop and although they say give a light kick or nudge, many children really kick the ponies hard to move. Why is this? Why are we not evolving? Jeff, where is strawman and where is red herring? I admit the layout is pretty sloppy. I am seriously asking though why do people still use bits, spurs etc ... what is the need? I've ridden a few horses bitless and they were not any more difficult to ride than with a bit. Saying that a horse would not perform if it did not like it etc ... I do PARTLY agree, however having witnessed a horse that would never move and would move with spurs... I'm not a good rider, nor am I pretending to be. ... the horse was later found to have many leg problems that had gone undetected and laminitis, so after that went into retirement. Have you ever thought that a horses do things sometimes like people do, because not doing them would result in more drama, or that they may want to please their owner even if they are suffering? If a horse could speak it could say ' Well actually i'm not doing A because ....' Have you ever had a bit inside of your mouth and had it banging against your teeth? I have Jeff, you've not argued against anything I have said? I'm asking why I am wrong, you've basically just said ' because you are wrong' How is dog training methods not a good comparsion? I can't think of a better one, what would have been a better one? or would it be better if nobody even tried? What was wrong with the laminitis story and that I have had a bit in my mouth? its pretty normal when having a bridle fitted in NH circles. Why is my anon status causing so much paranoia. I'm not an animal rights activist. I've worked with horses, had horses, rode horses for over 20 years. I've not seen one person so far do anything other than pat themselves on the back and reaffirm why they use things. 'My horse wouldn't understand how to communicate otherwise...' 'precision' .. 'I couldn't halfpass or side pass' maybe you couldn't but a rider who had learned to not use those tools could do, which is my point... ..people are not willing to change things to make it better for their horse, its whatever is easier for them. If a horse is lazy and doesn't want to be ridden, why make it do things it doesn't want to do, I never understood that, I only choose to ride horses that are eager to please and want to be ridden, find out what they like. And I don't exactly choose easy horses. A couple of them would not let anyone else ride them without throwing them off. One apparently refused to be broken in When I said the middle ages, I was not being literal, in england its a common term used to express something that is outdated and no longer necessary",Pets,Opiniones
20150929102850AA2Pi62,Has 'science' now become a religion in it's own right?,"James, - maybe I could take a class like yourself in how to be self righteousness and condescending.. Belief without proof requires faith and faith equals religion. Whether or not you choose to name your chosen religion as science is irrelevant as actions speak louder than words. I think you are definitely proving a point here. Perhaps humans are predisposed to need religion regardless of the labels they assign to their beliefs.",Environment,No respondibles
20150930152327AAhyqAC,"Nobody really knows. Though it has been speculated more than enough times, that the first humans orginated from the continent of ?","of whats known today as Africa. EAST AFrica to be more precise unless historicans wanna correct me. This is going by the most aged fossil fuels of human skulls, bones found to date. And the oldest ones were estimated to be over 150,000 years old and were found in East Africa. My question to you all then, is this: Was mass migration possible back then despite no evidence readily available to us that neandertals were capable of it ? could they have been ?",Social Science,Otros
20150930194255AAHQHA5,Oily Skin Help?,"I have had very oily skin for about over a year now, and it's really getting to me. And when I say very oil, I mean VERY oily. It only takes about 30-45 minutes for oil to appear. I've tried literally everything, oil free cleansers, moisturizers, blotting sheets, oil free makeup, powder, home remedies, everything you could think of. Please help?",Health,Otros
20151001115330AAnXlYz,Do muslim parents know that their kids masturbate?,"I am muslim and I masturbate, I know its haram but I am 14 years old, let my body cool down first, so to muslim parents, do you know if your childrens masturbate?",Society & Culture,No respondibles
20151001204038AAw09o6,My armpits still stink?,I have washed my body with soap 4 times already and my armpits still stink and I don't know why and how to stop it even when I put deodorant on it just smells like flowers and a dead body it does not mask it at all please help me I don't know what to do,Beauty & Style,Otros
20151002091802AALZxfU,Why are my pitbulls fighting?,"So u have two female pitbulls, a blue nose, and I believe a red nose mix. One is the red nose is spayed and the blue nose is not. The blue nose is 2 and a half years old and the red nose is about a year and a half. They seem to get a long most of the time but lately they have been fighting. I try to show them equally amount of love so one of them doesn't feel left out but they still seem to fight every so often. What do you think could be the reason for this? So you think they could potentially hurt each other. Fortunately I have been able to stop them and they haven't been seriously injured.",Pets,Opiniones
20151006134353AAUfIKV,Anyone know of Disneyland discount tickets?,I m planning on taking my children to Disneyland for their birthday in a couple of weeks i live in a different state & I m looking for Disneyland tickets for a one day pass does anyone know of any place I can purchase them for a cheaper price?,Games & Recreation,Archivadas y Web
20151007132503AASi3SY,How do you win at the board game Monopoly?,"I've been playing Monopoly for years (I'm 30 years old) and usually I play with 2 or more people. All the years that I've been playing the game, we play until every property is bought (to avoid hours and hours of playing every time you land on someone's property to collect money) and after that, we see who has the most money. There has been times where one of us has gone bankrupt and they are out of the game. We usually have a ""house rule"" For example, if you land on ""Free Parking"" you win money like $100 or maybe $300. I wanna know if I've been playing the game correctly and if you have any suggestions on how I should be playing the game?",Games & Recreation,Archivadas y Web
20151010001943AAsrWzt,"What is it called when you use ""U"" instead of ""YOU""?",Its not an acronym i think,Education & Reference,No respondibles
20151011000748AAfyy8u,Why do people like to drink coffee/tea regularly?,"I know drinking coffee/tea has been a regular practice for at least a few hundred years. I do drink some hot coffee, but don't drink a lot like other people do. I usually drink cold drinks and order chilled frappacinos at cafes rather than hot drinks. Sometimes I find drinking hot coffee like drinking hot water - no sweetness, no taste. I don't dislike coffee, I just don't drink it a lot. So what is it about coffee/tea that people like to drink a lot?",Food & Drink,No respondibles
20151011233543AAeKm45,Where can i find or get a bassoon?,Hey!! I m 15 yr old and play the Bass Clar. But i m really wanting to play the bassoon and the school doesn t have one so i m looking for one for a good and reasonable price if there is such a thing...Any Ideas where??,Entertainment & Music,Archivadas y Web
20151013053757AA6tXky,"Why is Obama reportedly furious about this picture with him admiring Putin, and what will he do now that he IS so furious?","Now that he's furious, had Putin and the bad guys of the world better watch out?",Social Science,No respondibles
20151013102121AAogNyn,Which programming language is most suitable for building System Softwares and Why?,"If we think of the computer system as a layered model, the system software is the interface between the hardware and user applications. Examples : OS, Bios,device drivers,assemblers etc.",Computers & Internet,Opiniones
20151013141358AAr8YQF,Classmate messed up in peer grading?,"One of my teachers always has us peer grade because he prefers having more time to himself (in his own words). This girl in my class who is very rude to everyone not in her ""mock everyone and everything that isn't a teenage girl obsession"" clique graded my paper, and because she has something against me, gave me many points off on things that I got right. And she's not the only one in my class like that. How can I convince my teacher that I'm really not changing anything on my assignment in class and that people are marking me off because they feel like it?",Education & Reference,Otros
20151013143716AAIOZIJ,In need of Audiophile help.?,"I m new to this and I need recommendations as to what receiver (amplifier?) I should buy, along with subwoofer and speakers for a good overall sound when I listen to Punk and Metal. If you need any more info, I will update when needed. No certain budget, but try and keep it low as possible, thanks. I'm sorry for not giving a certain budget. This question was written very quickly as I had to take care of some things and I was going to update when I was done, but I spaced on it and forgot so I apologize for wasting time with an unfinished question! My grandfather gave me his old receiver (Pioneer, VSX-604S) and he also gave me his Boston Acoustics HD5's I think (8 Ohms). As of now it works for playing music in my room and the speakers do quite a nice job, my opinion of course. Budget=$1000.",Consumer Electronics,Particulares
20151013150224AASlhQR,Is it possible to legally be a citizen of 2 countries?,US and Canada?,Politics & Government,Web
20151013205857AAXfNQ1,Will a .22lr ricochet off a tree?,I've recently started hunting with a .22 cal air rifle and have been hunting squirrels. A family member wants to go with me later this week but has a .22lr. Should I be worried about ricochet off of trees or is their nothing to worry about? Thanks,Sports,No respondibles
20151014033249AA7cE1Z,"How am I supposed to ""love"" my wife when she believes all forms of love is an attack to manipulate her to be taken advantage of?","""That person gave me a compliment, I wonder what they want from me"". Forget the whole idea that she got a compliment or that he could have said nothing, we need to scrutinize every good deed to figure out how it's evil..... How does a man love a paranoid?",Social Science,Opiniones
20151014043310AAe6ndU,Ex sent nudes to me through my university mail and to my parents house which I stay at during the summer. Anything I can do?,My ex girlfriend sent me a copy of my nudes via mail to my university. I don't have proof she sent them since there's no return address however there were pictures of me inside naked. I only sent nudes to her when we were together. But I did via snapchat I never knew she screenshot them. It's 6 pictures in total and 3 include my face in it. I searched the web to see if she published them or anything online but thankfully I have yet to find anything. My parents also received the same copy a few days later. I do live with my parents when I'm not at school so now idk what they'll be thinking of me... I asked my ex not to bother me but it seems this may persist. I really hope other students at my school also didn't receive the same mail. I go to a small school where everyone knows everyone so it could spread quick. People are telling me I can sue her but on what grounds? copyright infringement? Harassment? And if so how? I have no proof other than myself and my parents receiving nudes via mail both envelopes have no return address. But we did recently break up so logically it points to her but proving its her in a court may be difficult. I need some help guys I know it was stupid of me.,Politics & Government,Particulares
20151014060440AAala17,What would life be like for a poor teenage boy living in Paris?,"I was wondering what life would be like for a poor 15 year old French boy living in Paris. He is an orphan, along with his 10 year old sister, and they both are homeless. Very poor, he is forced to beg and try to work to survive. Would this be an accurate idea of what a poor teen would encounter living in Paris? LOL you all are wrong. I was not asking about the 1800s. I know for a fact that France has 30,000 street children, many unaccompanied. In fact, 15 kids under 14 died 2 years ago on the streets. Zafir: So those who ran away from home would live on the streets? Not all of those children are Roma. Zafir: What about French children that young who were homeless but had a family with them? What would happen to them? I meant the 10 year old's family.",Travel,Opiniones
20151014084505AAQfG12,Would Conservative's heads explode if Hillary got the nomination and then she picked Bernie Sanders as her VP?,"If so, I'm all for it!",Society & Culture,No respondibles
20151015065810AAZUbDa,Why people say money cant buy happiness ?,"i hear this very often and when ever i hear this i keep thinking is it really ? in today world money is everything, people work for money if money is there then you can buy everything and buying stuff make you happy. if there will be no money there will be no friend nor girlfriend.",Arts & Humanities,Complejas
20151015095142AAwkKCI,How does a power bank charge?,im interested in getting one for my trip to france,Consumer Electronics,Web
20151015104600AAsZBVk,Homeschooling?,I just enrolled into k12. I'm in 9th grade what is everything I should get when they send it? And what are like extra curricular activities/classes I can take?,Education & Reference,Otros
20151015124641AABfRdu,Travelling Australia.. Where to start and how to plan?,"I am planning on travelling/living/working in Australia for 6 months to a year, maybe longer who knows. I have never travelled before so I really don t know where to start or how to plan. All I know is I want to go in September next year, travel for around 3 months and end up in Perth as I have friends over there. How much will I need? Where is best to start the travels, how do I get from place to place and are there any places you would recommend?? any help would be greatly appreciated! :) thanks",Travel,Opiniones
20151015135326AAfUCG6,How to safely pull onto the highway when driving?,So I'm a new driver but for some reason pulling onto the highway scares me. I've almost been in two wrecks just because a car will pop over a hill or something. So should I look both ways in a certain order or what?,Cars & Transportation,Archivadas y Web
20151015231023AAycqJS,Whats it like after a muslim couple get married?,what do the couple do after wedding.are the couple left alone or kept seprate.do they sleep together.and what do they sleep in the wedding clothes or underwear or naked.when does the guy put the ring on.and when does the couple go on honeymoon is it permitted in islam.and when do the couple have sex for the first time is it on the first day honeymoon few days later or what..i dont know much about muslim marriages but im a muslim and want to know before the time comes.plz tell me all the details of the muslim marriage system how it works what happens when its permited to do what and whats not.and is it ok to have sex on the first day or is it not if the wife isnt willing.should the person ask or not.and whats the difference after marriage than just being friends with a girl...like what will change what will we have to do to be a couple and not just stay friends after marriage.,Society & Culture,Opiniones
20151016000804AAcvIu9,Who else is thinking of going to see Crimson Peak this weekend?,Just getting to view that beautiful gothic set design for two hours will be worth the money....,Entertainment & Music,Opiniones
20151016032243AAbaClw,Does this quote makes sense?,"T I M E. Such a fragile thing. It's divided by years, months, weeks, days, hours, minutes, and seconds. Every seconds counts. Everything that happens at every moment has a reason for happening. If the universe has a reason for it to happen, it will find a way to make it happen. After all, time is nothing but an illusion.",Arts & Humanities,Opiniones
20151016034726AAGnHVu,Are homophobic trolls likely to be gay?,Recently a kid commit suicide for being gay. They went through his computer and found he was a prolific homophobic troll. Is this likely to be the same for the LGBT trolls on YA? Thoughts.,Society & Culture,No respondibles
20151016041103AA7xWCK,What do Chelsea fans make of Mourinho's behaviour?,I'm not a Chelsea fan but I've always respected Mourinho's previous achievements. But I believe his conduct is embarrassing Chelsea. Do Chelsea fans believe that the FA is really conspiring against them? Or is Jose a desperate man who is out of ideas? Thoughts?,Sports,No respondibles
20151016054003AAqSzwK,Are people being to harsh on the Kardashian family for going to see Lamar Odom? They were his family and still are by documents?,I don't think they mean him harm or ill will and I definitely don't think they will profit from his death as they have stopped their website pages etc for now. I would not endorse their show either or who ha nae nae...maybe this will mean the end of that show,Entertainment & Music,Opiniones
20151016075914AA3kHBQ,How can I learn bass guitar?,I want to be awesome enough to join a band..,Arts & Humanities,Archivadas y Web
20151016091218AAS6BoF,Will girls stop seeing my tattoos as a porn symbol and start talking to me again ?,Now that Playboy has removed nudes and has gone PG there isn't a reason why I should be blown off. My tattoos are more like Nike or another brand that shouldn't be a big deal anymore. http://i1211.photobucket.com/albums/cc43...,Beauty & Style,Opiniones
20151016100701AANfDqZ,An anonymous number called offering classes for $200 a month is it a scam?,They had a weird accent to.,Business & Finance,Opiniones
20151016111107AApXsBd,Would you rather have dinner with the Kardashians or the Anti-Christ?,"Robert Kardahian --Lawyer, Defended murdered OJ Simpson at trial Kim Kardashian, Daughter of Robert Kardashian. Media whore, will do anythign for a buck Bruce Jenner: Step Father of Kim Kardashian. Chopped balls off, sex change surgery, accused of manslaughter Lamar Odom: Married to Khloe Kardashian. Found unresponsive in a whorehouse brothel hopped up on cocaine. What would be the better chances of survival, facing the Kardashians or the Anti-Christ",Entertainment & Music,Opiniones
20151016181710AAF3nmu,Is it possible to get into acting (movies or tv shows) with regular acting classes?,"I never did theater or anything, but I m going take a program called ""just for actors"" in December. The instructor been in a couple of Hollywood movies in the 90 s",Arts & Humanities,No respondibles
20151016212439AA1OLKL,Do I have extreme views on humanity and reality?,"- I think that people are naturally selfish and no one really cares about anyone else. Anytime people try to help someone is done out of obligation or because they want something out of it, relationships are basically mutually beneficial buisness deals and all of your friends and family will have no problem stealing/betraying/killing you if you get in the way. - Love does not exist. It is merely a glorified form of sexual desire and ""romance"" is purely based on looks. - Everybody is naturally racially biased. Everybody values their own race over others. Whenever someone sees someone of the same race (white, black etc) they unconcioussly see them as a potential ally, while when they see people of a different race, they see them as a potential enemy. - People are naturally a certain way. Being taught to be different (i.e. social conditioning) is the same as putting on a costume and pretending to be someone else. If you do not act on your natural desires and only on the behaivors you were taught, you are essentially being an actor in a play. - Everybody lies and you have no reason or proof to trust anyone. - Even if you could trust anyone and they really cared about you, they'll eventually leave your life one way or another. When someone is gone out of your life, all your left with is bitter memories or nostalgia, making you better off having never met the person at all. - People like violence. War is entertainment.",Arts & Humanities,Opiniones
20151016213427AAoaHEO,Am I a bad employee? Is this normal?,"All right so I got hired at my first job a little over 2 months ago, Arby's. I'm 16 and unfortunately get really anxious under pressure. I pretty much mastered the cash register within the first month and I've always showed up on time, am great with the customers/cleaning, etc. However I've made a lot of (stupid) mistakes in this time, from not knowing which mop to use to giving back the wrong change on a few occasions (not that I don't know how to count, mind you, just an error), and of course having to ask my manager to void orders, forgetting to give people their receipts/cups, spilling ice, also stuttering on my words or freezing up in front of people few times. One of my shift managers had problems with me almost every time we worked together, because I wasn't doing one of my chores efficiently enough which I admit to and do better now, and once she wanted me to take an order and didn't have my headset on so I couldn't. She's also sent me home early on few occasions. Everyone else has been nice to and makes it seem like it's no big deal at all but idk. The few other people who were hired at the same time as I was seem to be doing more (already taking orders on drive thru) and today I was taking drive thru orders for the first time and ****** up many times cause we were busy and I'm bad under pressure. The main manager seems to like me and has never had a problem with me, at least never showed it so I don't know what to think. I feel like others are judging me. by mastering the register within a month, i meant learning where all of the items are (they are abbreviated and have several sub categories), different coupon look ups, how to activate gift cards, how to ring up special orders/secret menu items, etc., not just do the money",Business & Finance,Opiniones
20151017030557AAqoWUR,I have a lump near my anus?,"Whenever I have a bowel movement, I can feel a lump around my anus. It is not normally there and after the bowel movement has passed, it goes back inside my anus. Now, I can also feel a small (like the size of a needle head) lump outisde my anus. I have no other symmptoms, there is no pain and I haven't found blood in my stool, nor have I lost my appetite. What could it be?",Health,Otros
20151017063902AAD1Zjk,Who do you think is the main character in The Walking Dead?,I onceread a guys comment on facebook and he said that theyll never kill carl off bc hes the main character in the walking dead not rick or daryl. Bc its the story of how he he lived in a Zombie Apocalypse since he was little and he has to change his life and everything. So i think its Carl???? How about you?,Entertainment & Music,Opiniones
20151017074426AAAMAHC,"So our band is going to a competition, and I was wondering what should I take since I haven't gone before?","We are to perform around 5 and watch the rest of class 3A, 4, and 5. I was wondering what I should take or wear since it's the first time I go. Like how much money should I take and etc.",Arts & Humanities,Opiniones
20151017095700AAhrDL4,True or false: You feel more secure in a Western saddle then you do in an English one.?,It seems to me that you can fall off easier when riding on an English saddle,Pets,Opiniones
20151017121305AA9tRA9,Is it possible to ask the pharmacist the cost of a prescription before choosing to fill it?,"I don't have insurance and was wondering how much my prescription is going to come to. If it's too much, I won't fill it. Is it OK to ask, or will they only check if you are going to fill it there? It's Mezavant. This is in Canada btw. If someone can get an estimate of the drug's price, I would appreciate it.",Business & Finance,Particulares
20151017161602AAofbY0,"Why does Yahoo and other news sources titillate with headlines such as "" 4 Palestinians shot dead in Israel in latest violence""?","It glorifies the terrorists. The 9-11 headlines would have read ""11 Arabs killed in plane accidents in New York City"" if they'd been skewed like these Palestinian headlines.",News & Events,Opiniones
20151017172350AABWBqx,How to start off an opinion article/piece?,"I have to write an opinion article on why I believe mandatory school trips are an important part for a student. I ve never written anything like this before and I want to make sure it s eye-catching. How should an opinion piece start out without ""In my opinion..""",News & Events,Particulares
20151017205831AAXOWnn,"I can t ejaculate during any type of sex eg intercourse and oral but I can ejaculate during masturbation, is there anyway I can fix this ?","I can t ejaculate during any type of sex with my girlfriend but I can ejaculate during masturbation. My girlfriend and I have been together for just over a year now, we have been sexually active over this year and she has always been bothered by the fact she couldn t make me ejaculate. I m considering going to professional for advice because I have never ejaculated with my girlfriend and my girlfriend is the only girl I have ever had sex with so she believes that the only reason I can t ejaculate is because of her and unfortunately my words don t mean enough to her without proof. We have tried many different things and sex always feels good but I can never ejaculate. Is this problem something I can fix ? If someone has more knowledge about this, please email me : oisin-byrne@hotmail.com",Health,Particulares
20151018024858AAGgHOg,Is it fun being a pilot?,I am 15. I always loved being a pilot. I heard some people say it isn't fun and its boring once you become a pilot. Also Is it possible for me to become a pilot if im a muslim. Some people said I wont be hired if Im a muslim. Also which airlines are good to work at.,Cars & Transportation,Opiniones
20151018064353AAd3dXQ,97 Toyota Camry Tie rods?,I have a 97 toyota Camry that needs tie rods changed ..I just got the struts changed... But I was notified I need tie rods .. And told in order to change tie rods I need to change rack and pinion is that true do I have to change rack and pinion also,Cars & Transportation,Otros
20151018121621AA86l8f,Good shows to watch on Netflix?,"I love friends and how I met your mother. Finished them both for the like 100th time. Willing to watch himym again. I already saw and liked Gilmore girls, the unbreakable kimmy Schmidt, hart of Dixie, once upon a time, and 30 rock. Any other suggestions? Note: I hate scary things like PLL and American horror story",Entertainment & Music,Archivada
20151018140245AAnx3Wo,Is it to early?,I had sex September 3rd its now October 18th i havent gotten my period i took a test it came back with a faint anwser i think it may be to early to tell i took the test this morning I think it might be to early when should i take another one?,Pregnancy & Parenting,Opiniones
20151018145932AAtmqeW,Where do teens hang out for their birthday?,My dad is giving me $100 to spend the day out with my guy best friend and go anywhere we want to in the LA area. I just want to go somewhere special but doesn't cost too much money and also go to a restaurant. Any suggestions?,Dining Out,Particulares
20151018160420AA9WITu,Really down on my self after I don't score a goal?,"I play hockey and usally score every game but when I don't I tend to get really depressed, just want to know how to recover from games when you don't score it's always been hard for me.",Sports,Otros
20151018170217AAVDd5U,What happened to the tallahatchie bridge?,"The tallahatchie bridge in Mississippi, mentioned in ""Ode to Billie Joe"", what happened to it? I think I read it collapsed or something, was it rebuilt? Is it big/strong or just a small, wood bridge? As many details as possible please",News & Events,Archivadas y Web
20151018180737AApT8UY,How to grow a foot taller?,Im 15 and 5'1. I want to grow to be 5'8 or 5'9 by next year. Any tips for growing '10 inches in one year?,Home & Garden,Archivadas y Web
20151018193413AAFsSot,How do I convince my parents that I NEED a ps4?,"My parents are very hesitant to buy a ps4 but I NEED one, I have a youtube channel and everybody is watching next Gen gameplay now so I need some next Gen videos. Also, Uncharted is my life and I NEED uncharted 4 (star wars Battlefront is nice too.) So how do I convince my parents that I NEED a ps4? (my youtube channel is elite sombrero) *EDIT* Thank you all for your great answers I really appreciate it. You guys are a great help.",Games & Recreation,Particulares
20151018200218AANhm3F,Is cottage cheese a healthy substitute for meat?,Why or why not? And if not then what should I use instead? Am not a fan of tofu by the way.,Food & Drink,Opiniones
20151018214835AAJ9aTv,I'm the son of a rich and powerful 2 star General?,Do you envy because you are only an Enlisted? You are all jealous because my dad's a General and your rank is only a Private,Entertainment & Music,Otros
20151019002726AAAdY4k,Is there a way I can fade a very small part of my fresh tattoo?,"Firstly, this isn't my first tattoo so I'm aware that it won't be as black when it's healed. And secondly, I love the tattoo and am NOT trying to find a way to remove it. So, it's a traditional styled piece of my grandparents. It's beautifully done. However, my grandpa had blue eyes and my grandma had brown. But the artist tattooed them both the same shade of black (it's a black & grey tattoo). And I'm basically wondering if there's a way I can lighten his eyes (which are essentially just two small dots) so that it resembles his eyes better. I got the tattoo a couple days ago so it's still pretty fresh. Any ideas? Would dabbing a little bit of hydrogen peroxide or lemon juice on those two dots help to lighten them a little bit? Thanks.",Beauty & Style,Particulares
20151019011138AAIvlpe,I'm sick and forced to school tomorrow?,"I've been sneezing and coughing like crazy and my mom is still forcing me to school tomorrow, is there any way I can convince her not to let me go?",Health,Otros
20151019024748AAbWMNm,Do americans have air conditioner in every single room ?,Because they heat up their house with warm air ? Or what else do they use to heat up their home ? Open the door so the living room air conditioner can heat up other rooms ?,Home & Garden,No respondibles
20151019054829AAljrZm,Healthy blood pressure 23 year old male.?,"Hey, just got my blood pressure taken, it was 122/76. I was told it was fine, but according to a chart I saw the 122 might be a tad high. I am not overly worried, but givrn I am quite fit (IMO, although diet isn t the best in terms of salt and saturated fat intake, everything else is good though) I would like to know if this number is ideal. Thanks!",Health,Opiniones
20151019070730AAYxCbx,My dog is sick and I think she might be dying.?,"I know a lot of you are going to tell me to take her to the vet, but 1) no one in the family can afford it, and 2) she's a 100lbs Rottweiler and can barely get up on her own. So on Saturday morning, I went to feed my dog and she wouldn't come over when I told her to go ahead. Later that day, my mom tells me she wouldn't eat or drink anything. She would just lay down all day. Yesterday same thing, but when I got home from work, I gave her a Pepto Bismol pill with some peanut butter and tried to get her to go outside. She was able to get up into a sitting position, but after a while, her legs collapsed under her and she fell. Later that day, my grandma suggested giving her canned pumpkin, since it has a lot of nutrients and it will keep her from getting dehydrated. She was able to get up and go out (with a lot of help from my sister, mom, and I) and got back inside and she just lied down again. This morning, we wake up to a little bit of blood around where her butt was laying and when we took a look at her but, it looked like there was a little turd and some blood in it. Her stomach is a bit hard and she's in pain every time she moves. Even if it's something terrible, I just want to know what could be wrong with my dog.",Pets,Particulares
